Date,Unix,Ticker,Price,stock_p_change,SP500,SP500_p_change,Market Cap,Enterprise Value,Trailing P/E,Forward P/E,PEG Ratio,Price/Sales,Price/Book,Enterprise Value/Revenue,Enterprise Value/EBITDA,Profit Margin,Operating Margin,Return on Assets,Return on Equity,Revenue,Revenue Per Share,Quarterly Revenue Growth,Gross Profit,EBITDA,Net Income Avi to Common,Diluted EPS,Quarterly Earnings Growth,Total Cash,Total Cash Per Share,Total Debt,Total Debt/Equity,Current Ratio,Book Value Per Share,Operating Cash Flow,Levered Free Cash Flow,Beta,50-Day Moving Average,200-Day Moving Average,Avg Vol (3 month),Shares Outstanding,Float,% Held by Insiders,% Held by Institutions,Shares Short,Short Ratio,Short % of Float,Shares Short (prior month
0,0,NDAQ,0,0,0,0,19560000000.0,22710000000.0,27.29,22.03,1.23,4.35,3.63,4.96,17.84,12.16,25.8,5.02,9.64,4330000000.0,26.27,13.7,2540000000.0,1310000000.0,527000000.0,3.15,-8.0,339000000.0,2.07,3860000000.0,72.56,0.95,32.5,984000000.0,803370000.0,0.66,110.99,106.92,1130000.0,164070000.0,114230000.0,18.68,79.35,2890000.0,3.17,2.53,2950000.0
0,0,WLP,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,ATVI,0,0,0,0,56230000000.0,53000000000.0,36.13,30.3,2.39,8.73,4.32,8.21,23.44,23.66,28.54,7.12,14.23,6880000000.0,8.99,-15.2,4400000000.0,2340000000.0,1630000000.0,2.11,-21.5,4940000000.0,6.43,2950000000.0,24.11,3.43,15.93,1910000000.0,1800000000.0,0.83,69.79,61.46,9500000.0,770480000.0,759360000.0,1.37,92.22,12900000.0,1.47,1.69,15740000.0
0,0,AIV,0,0,0,0,,,,,,,,,,38.27,20.48,1.83,17.94,909300000.0,6.15,-5.2,603880000.0,558280000.0,338030000.0,2.29,-99.7,58720000.0,0.39,4350000000.0,230.52,0.31,11.45,372210000.0,66500000.0,0.47,36.57,45.19,1720000.0,148860000.0,147550000.0,0.84,101.94,3040000.0,1.92,2.47,2940000.0
0,0,BWA,0,0,0,0,7040000000.0,8090000000.0,9.78,17.27,2.08,0.71,1.49,0.82,4.8,7.42,11.63,7.43,18.46,10180000000.0,49.37,0.6,2100000000.0,1610000000.0,755700000.0,3.64,-4.9,916000000.0,4.44,2160000000.0,47.23,1.58,21.58,1390000000.0,770750000.0,1.87,28.81,33.58,3980000.0,207310000.0,204850000.0,0.51,96.45,17900000.0,4.99,9.75,15740000.0
0,0,TAP,0,0,0,0,8840000000.0,17660000000.0,,12.67,45.25,0.85,0.69,1.7,12.41,1.47,12.89,2.86,1.13,10510000000.0,48.55,-3.2,4200000000.0,2180000000.0,154000000.0,0.71,,410200000.0,1.9,9590000000.0,71.5,0.59,60.85,1830000000.0,923060000.0,0.8,39.84,47.7,2670000.0,196470000.0,188870000.0,11.61,93.04,9730000.0,4.37,6.67,12450000.0
0,0,DD,0,0,0,0,,,,,,,,,,0.94,12.23,5.11,4.39,85150000000.0,113.33,-4.5,7710000000.0,16120000000.000002,2980000000.0,1.05,-25.7,2109999999.9999998,2.85,18180000000.0,43.39,1.62,55.67,5930000000.0,22500000000.0,1.03,45.59,50.55,7360000.0,733800000.0,738680000.0,0.26,74.25,20590000.0,3.57,2.81,18960000.0
0,0,GES,0,0,0,0,662240000.0,1570000000.0,7.36,,,0.26,1.04,0.59,7.42,1.48,4.78,3.98,6.23,2670000000.0,35.97,1.7,1020000000.0,199660000.0,39120000.0,0.51,,110090000.0,1.68,1250000000.0,211.16,1.52,8.64,100590000.0,18640000.0,0.75,8.24,14.95,2069999.9999999998,67640000.0,49940000.0,39.75,74.43,8199999.999999999,6.82,32.54,8250000.0
0,0,OMC,0,0,0,0,,,,,,,,,,8.88,13.97,5.64,44.35,14900000000.0,67.29,-2.4,2710000000.0,2320000000.0,1320000000.0,5.95,-2.9,2450000000.0,11.23,6800000000.0,211.93,0.88,11.32,1730000000.0,1180000000.0,0.65,53.79,67.38,2920000.0,214280000.0,216270000.0,0.87,107.51,20780000.0,7.55,11.1,20950000.0
0,0,ZION,0,0,0,0,,,,,,,,,,30.66,40.33,1.25,11.41,2800000000.0,15.44,-1.0,2800000000.0,,822000000.0,4.27,-0.4,2940000000.0,17.24,6090000000.0,,,40.75,697000000.0,,1.58,30.4,39.56,4150000.0000000005,163860000.0,168060000.0,1.53,102.1,10400000.0,3.22,7.41,14280000.0
0,0,DUK,0,0,0,0,64420000000.0,130770000000.00002,17.29,17.12,3.0,2.58,1.43,5.26,11.29,14.33,23.04,2.38,7.52,24690000000.0,34.04,4.7,11560000000.0,10770000000.0,3480000000.0,4.83,24.0,382000000.0,0.52,62050000000.0,130.89,0.72,61.01,7160000000.0,-3370000000.0,0.16,84.57,88.81,4440000.0,734850000.0,728060000.0,0.1,65.29,38060000.0,11.15,5.18,38590000.0
0,0,NILE,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,AMZN,0,0,0,0,972910000000.0,981090000000.0,118.41,100.0,2.31,4.22,18.94,4.22,33.9,4.27,5.39,5.22,23.73,265470000000.00003,539.3,23.7,114990000000.0,34189999999.999996,11350000000.0,22.57,-26.0,43400000000.0,87.54,74590000000.0,132.0,1.1,114.16,35330000000.0,22580000000.0,1.51,2395.09,2026.09,5700000.0,498780000.0,397920000.0,15.12,57.69,3440000.0,0.63,0.81,4950000.0
0,0,ETFC,0,0,0,0,10670000000.0,,13.87,16.95,,3.94,1.83,,,35.26,48.29,1.67,15.79,2990000000.0,12.22,3.3,2710000000.0,,1010000000.0,4.14,-3.9,2480000000.0,11.07,2680000000.0,40.81,1.18,26.16,1430000000.0,,1.22,41.09,42.26,4690000.0,221050000.0,223170000.0,0.85,95.42,13490000.0,4.51,6.91,11330000.0
0,0,MU,0,0,0,0,51540000000.0,50030000000.0,22.5,9.26,1.66,2.67,1.39,2.55,6.29,,,,,,,,10700000000.0,,,,,,,,,,,,,,45.87,49.47,30070000.0,,,,,,,,
0,0,TJX,0,0,0,0,,,,,,,,,,7.7,10.49,13.56,57.95,40640000000.0,33.45,6.4,14850000000.0,5130000000.0,3130000000.0,2.54,8.7,2060000000.0,1.71,11470000000.0,206.95,1.22,4.61,3480000000.0,1910000000.0,0.67,49.49,55.34,11860000.0,1200000000.0,1200000000.0,0.06,93.09,13360000.0,1.3,1.12,12180000.0
0,0,EFX,0,0,0,0,21120000000.0,24260000000.0,78.38,32.79,3.35,5.88,8.85,6.7,29.3,-11.13,11.36,3.35,-13.0,3440000000.0,28.46,5.0,1990000000.0,719900000.0,-382400000.0,-3.17,111.2,167500000.0,1.38,3310000000.0,129.32,0.57,20.77,247900000.0,442960000.0,1.2,143.53,141.6,1170000.0,121390000.0,120650000.0,0.42,99.07,2810000.0,2.84,2.62,2610000.0
0,0,FITB,0,0,0,0,15210000000.0,,9.49,12.42,9.55,2.08,0.76,,,30.5,42.25,1.43,11.99,7330000000.0,10.54,21.7,7890000000.0,,2130000000.0,3.02,25.9,5660000000.0,7.97,20650000000.0,,,27.32,1370000000.0,,1.41,17.75,23.7,9270000.0,711910000.0,707570000.0,0.29,80.02,12500000.0,1.58,1.95,13530000.0
0,0,AON,0,0,0,0,,,,,,,,,,13.79,24.93,6.32,37.42,10900000000.0,45.32,1.3,5170000000.0,3220000000.0,1440000000.0,6.19,51.0,683000000.0,2.92,8490000000.0,238.42,1.03,14.92,1870000000.0,1810000000.0,0.84,187.1,198.19,1960000.0,231080000.0,231850000.0,0.95,93.77,11080000.0,7.41,4.84,8960000.0
0,0,JNJ,0,0,0,0,391890000000.0,401450000000.0,23.19,19.19,4.35,4.81,6.39,4.85,15.06,17.32,26.11,8.57,23.04,81710000000.0,30.75,1.9,54600000000.0,28260000000.0,14150000000.0,5.24,-55.4,17940000000.0,6.82,30210000000.0,51.9,1.26,22.12,23260000000.0,25750000000.0,0.71,149.13,143.25,11250000.0,2640000000.0,2630000000.0,0.08,70.25,16280000.000000002,1.83,0.62,19070000.0
0,0,NEE,0,0,0,0,,,,,,,,,,16.92,28.33,3.16,7.37,19010000000.0,39.66,26.2,11290000000.0,9970000000.0,3220000000.0,6.69,-12.5,1130000000.0,2.31,41790000000.0,103.84,0.58,74.86,7610000000.0,-9360000000.0,0.16,237.04,243.14,3350000.0,489450000.0,487550000.0,0.18,81.04,6580000.0,2.51,1.35,6020000.0
0,0,AVB,0,0,0,0,,,,,,,,,,43.45,35.9,2.75,9.46,2310000000.0,16.67,2.1,1560000000.0,1480000000.0,1000000000.0,7.21,45.3,246420000.0,1.77,7500000000.0,69.31,0.79,77.61,1340000000.0,1240000000.0,0.53,158.59,189.32,1390000.0,140730000.0,138880000.0,0.27,96.54,2880000.0,2.25,2.78,1900000.0
0,0,GWW,0,0,0,0,,,,,,,,,,8.38,12.37,14.87,47.79,11400000000.0,206.43,4.1,4400000000.0,1650000000.0,949000000.0,17.08,124.0,286000000.0,5.31,2400000000.0,115.88,2.16,34.73,1080000000.0,699560000.0,0.98,285.89,297.52,53670000.0,53670000.0,43200000.0,13.72,75.1,1010000.0,2.95,2.63,1000000.0
0,0,JPM,0,0,0,0,,,,,,,,,,32.53,39.81,1.3,13.37,107520000000.0,32.88,5.8,110040000000.0,,33189999999.999996,10.13,8.4,962840000000.0,307.03,670260000000.0,,,75.25,-76620000000.0,,1.22,92.55,114.97,27600000.0,3050000000.0,3050000000.0,0.88,76.08,24810000.0,1.06,0.82,28970000.0
0,0,POM,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,GLW,0,0,0,0,,,,,,,,,,10.41,12.45,3.4,9.0,11720000000.0,14.97,-2.5,4040000000.0,2900000000.0,1120000000.0,1.35,-46.1,971000000.0,1.26,7040000000.0,53.59,1.71,13.98,1950000000.0,-46620000.0,1.15,21.28,25.01,6270000.0,760950000.0,766460000.0,0.32,75.62,21310000.0,4.47,2.81,22270000.0
0,0,UNH,0,0,0,0,,,,,,,,,,5.56,7.96,7.35,24.07,239670000000.0,251.03,6.7,57600000000.0,21120000000.0,13340000000.0,13.75,11.0,15820000000.0,16.7,44890000000.0,75.14,0.65,58.07,14650000000.0,11020000000.0,0.64,290.78,279.75,5830000.0,948380000.0,940520000.0,0.71,89.92,5890000.0,1.24,0.62,6960000.0
0,0,GMCR,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,HCN,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,OXY,0,0,0,0,,,,,,,,,,6.24,17.05,2.36,3.95,18870000000.0,24.37,9.0,12060000000.0,8430000000.0,1070000000.0000001,1.37,,4850000000.0,5.43,50690000000.0,123.61,1.33,29.46,7870000000.0,-1520000000.0,0.96,14.26,28.13,47180000.0,916780000.0,891480000.0,0.17,84.51,77050000.0,1.77,9.33,73570000.0
0,0,NOK,0,0,0,0,,,,,,,,,,-1.56,0.0,1.63,-2.33,,,4.2,8449999999.999999,,,-0.192,,,,,37.79,1.34,3.12,,,-0.01,3.6294,3.614,28830000.0,5620000000.0,5560000000.0,0.0,4.78,26210000.0,0.83,,18050000.0
0,0,SRE,0,0,0,0,,,,,,,,,,21.27,22.04,2.71,13.46,12300000000.0,44.66,7.5,4200000000.0,4340000000.0,2440000000.0,8.81,173.9,106000000.0,0.38,26910000000.0,130.93,0.39,58.02,2910000000.0,375880000.0,0.47,124.15,137.15,2110000.0,292530000.0,281380000.0,0.06,87.62,5480000.0,3.43,2.13,5240000.0
0,0,MAT,0,0,0,0,3340000000.0,6180000000.0,,,,0.76,21.18,1.4,24.24,-4.48,2.7,1.4,-36.44,4560000000.0,13.16,3.1,2000000000.0,371790000.0,-204050000.0,-0.6,1024.5,218300000.0,0.63,3430000000.0,756.95,1.6,1.31,190470000.0,250320000.0,1.71,8.75,11.15,5720000.0,346900000.0,345560000.0,0.31,117.59,40610000.0,8.12,22.57,39730000.0
0,0,PX,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,PRU,0,0,0,0,24080000000.0,30330000000.0,8.48,6.48,1.18,0.39,0.4,0.48,,6.06,10.12,0.48,6.97,64330000000.0,157.73,-6.5,18400000000.0,6980000000.0,3860000000.0,9.33,-15.2,29880000000.0,74.32,36410000000.0,54.9,0.66,165.2,27040000000.0,19950000000.0,1.59,57.42,75.08,4250000.0,393800000.0,400690000.0,0.2,67.48,10000000.0,3.27,2.53,8580000.0
0,0,SLB,0,0,0,0,27220000000.0,40510000000.0,,67.57,3.08,0.84,1.75,1.25,-2.71,-30.22,8.67,2.78,-32.32,32869999999.999996,23.73,0.4,4200000000.0,6510000000.0,-9930000000.0,-7.18,,2290000000.0,1.66,16670000000.000002,68.54,1.29,17.27,5510000000.0,3150000000.0,1.61,16.87,26.9,22170000.0,1390000000.0,1380000000.0,0.17,79.7,27520000.0,1.48,1.99,25480000.0
0,0,PPL,0,0,0,0,23000000000.0,45620000000.0,12.21,12.42,,2.88,1.74,5.89,10.0,23.17,40.16,4.44,15.17,7750000000.0,10.75,3.3,4360000000.0,4360000000.0,1800000000.0,2.46,6.7,670000000.0,0.93,23130000000.0,194.36,0.66,16.48,2500000000.0,-724120000.0,0.61,25.84,30.62,6500000.0,768760000.0,722400000.0,0.07,71.2,10670000.0,2.08,1.39,8900000.0
0,0,DVA,0,0,0,0,,,,,,,,,,3.68,14.72,5.65,18.49,11310000000.0,69.67,2.0,3470000000.0,2280000000.0,622690000.0,2.56,,1350000000.0,10.44,11190000000.0,293.87,1.81,17.32,2230000000.0,5060000000.0,1.77,78.39,76.91,1520000.0,121800000.0,87060000.0,2.74,101.41,5880000.0,5.09,7.12,5800000.0
0,0,EW,0,0,0,0,47530000000.0,47170000000.0,42.95,44.84,3.53,10.6,12.18,10.52,35.22,18.64,28.57,12.43,21.56,4150000000.0000005,19.94,20.7,3230000000.0,1270000000.0,773700000.0,3.64,21.6,1360000000.0,6.51,670700000.0,17.58,3.53,18.3,1070000000.0000001,647920000.0,0.77,8.85,4.31,121760000.0,636000000.0,207050000.0,0.67,89.06,7410000.0,2.16,1.18,7430000.0
0,0,FLS,0,0,0,0,,,,,,,,,,6.39,11.01,5.68,14.99,3860000000.0,29.49,4.6,1310000000.0,505280000.0,246980000.0,1.88,142.7,547270000.0,4.18,1540000000.0,87.12,2.29,13.34,308480000.0,263620000.0,1.66,25.8,37.47,1920000.0,130130000.0,130590000.0,0.22,101.17,4610000.0,3.22,5.45,4850000.0
0,0,RSG,0,0,0,0,27580000000.0,36500000000.0,25.63,28.9,3.48,2.68,3.4,3.52,12.88,10.58,16.83,4.93,13.65,10250000000.0,31.82,3.2,4080000000.0,2820000000.0,1080000000.0,3.36,13.2,55600000.0,0.17,8940000000.0,112.0,0.49,24.97,2280000000.0,870720000.0,0.49,80.35,86.49,1630000.0,318100000.0,209810000.0,0.17,94.47,3310000.0,2.41,1.59,2960000.0
0,0,PWR,0,0,0,0,,,,,,,,,,2.81,5.21,4.92,8.9,12110000000.0,82.6,12.3,1600000000.0,898290000.0,340720000.0,2.3,9.2,80040000.0,0.56,2180000000.0,55.71,1.83,27.46,36920000.0,-167370000.0,1.19,34.52,37.04,1830000.0,137650000.0,140470000.0,0.92,100.96,6370000.0,4.17,5.26,7420000.0
0,0,TYC,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,CELG,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,APC,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,PNR,0,0,0,0,6700000000.0,8070000000.0,17.98,19.34,2.27,2.3,3.54,2.71,14.79,11.92,15.38,7.17,18.83,2940000000.0,17.26,0.3,1050000000.0,533799999.99999994,353000000.0,2.04,-16.2,113200000.0,0.67,1200000000.0,64.29,1.44,11.12,419200000.0,310090000.0,1.16,34.62,39.15,1450000.0,165720000.0,167020000.0,0.25,90.89,2270000.0,1.68,1.55,3000000.0
0,0,LLY,0,0,0,0,147160000000.0,162610000000.0,25.69,22.99,1.72,6.12,47.8,7.04,20.93,31.91,25.25,9.52,49.34,24910000000.0,26.04,3.2,17600000000.0,7360000000.0,4340000000.0,8.26,9.1,1700000000.0,1.77,15920000000.0,459.79,1.17,3.72,4320000000.0,3570000000.0,0.2,155.11,139.02,4570000.0,956450000.0,844900000.0,0.15,79.61,8700000.0,2.77,1.1,9570000.0
0,0,AIZ,0,0,0,0,6210000000.0,6420000000.0,18.11,11.36,,0.63,1.16,0.63,,2.9,6.49,0.9,5.21,9670000000.0,154.91,4.8,934300000.0,750800000.0,261300000.0,4.17,,2080000000.0,34.3,3700000000.0,65.01,0.59,93.08,1370000000.0,2970000000.0,0.49,101.21,118.1,59650000.0,59650000.0,60060000.0,0.84,98.12,2760000.0,4.7,5.26,2089999.9999999998
0,0,BKS,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,MTB,0,0,0,0,,,,,,,,,,33.07,46.53,1.64,12.7,5990000000.0,43.92,2.7,5970000000.0,,1900000000.0,13.93,-8.7,14940000000.0,112.91,13050000000.0,,,109.84,1780000000.0,,1.11,103.08,137.26,1070000.0,128270000.00000001,126130000.0,0.43,84.57,2140000.0,2.68,1.89,2200000.0
0,0,COV,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,MKC,0,0,0,0,23180000000.0,27450000000.0,33.45,33.67,2.05,4.39,6.5,5.15,24.05,12.94,18.14,5.97,21.34,5440000000.0,41.08,0.8,2150000000.0,1130000000.0,703300000.0,5.24,10.6,162900000.0,1.23,4660000000.0,133.87,0.78,26.1,926800000.0,606250000.0,0.13,164.36,160.15,1040000.0,123640000.0,130330000.00000001,0.07,85.06,3620000.0,4.79,,3380000.0
0,0,CSCO,0,0,0,0,,,,,,,,,,21.15,27.77,9.12,28.1,51990000000.0,11.98,0.7,32670000000.0,16210000000.0,11000000000.0,2.51,-17.6,28040000000.0,6.61,19640000000.0,57.07,1.7,8.12,15660000000.0,11440000000.0,1.17,43.45,43.96,30120000.0,4219999999.9999995,4240000000.0,0.04,73.98,34590000.0,1.48,0.82,34240000.0
0,0,PFE,0,0,0,0,200860000000.0,242820000000.0,12.91,12.77,2.72,4.03,3.09,4.79,9.9,30.57,30.33,5.94,23.7,53040000000.0,9.41,-4.6,41740000000.0,22330000000.0,16210000000.0,2.83,86.7,9150000000.0,1.65,53980000000.0,82.54,0.9,11.77,13560000000.0,11810000000.0,0.65,37.3,36.73,31100000.0,5550000000.0,5530000000.0,0.04,72.56,52590000.0,2.33,0.95,44310000.0
0,0,S,0,0,0,0,35440000000.0,76870000000.0,,,,1.09,1.38,2.37,9.01,,,,,,,,20210000000.0,,,,,,,,,,,,,,8.62,6.53,27200000.0,,,,,,,,
0,0,AAPL,0,0,0,0,995150000000.0,943180000000.0,25.42,21.64,1.8,5.45,17.97,5.32,17.37,21.24,24.57,11.35,55.92,260170000000.00003,56.34,1.8,98390000000.0,76480000000.0,55260000000.0,11.89,-3.1,100560000000.0,22.63,108050000000.0,119.4,1.54,20.36,69390000000.0,42910000000.0,1.24,301.33,289.13,46730000.0,4330000000.0,4190000000.0000005,0.07,62.12,33590000.0,0.89,0.78,34640000.0
0,0,CNP,0,0,0,0,9070000000.0,24860000000.0,12.8,14.33,12.35,0.74,1.73,2.03,20.08,6.23,10.36,2.76,10.89,12110000000.0,24.13,24.0,3320000000.0,2530000000.0,636000000.0,1.26,70.9,1050000000.0,2.1,14950000000.0,179.12,1.0,13.15,1540000000.0,-586630000.0,0.54,17.1,21.52,9710000.0,502660000.0,500840000.0,0.21,88.76,20250000.0,2.3,4.58,23310000.0
0,0,ACT,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
0,0,KRFT,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,GNW,0,0,0,0,1670000000.0,2029999999.9999998,7.02,,,0.21,0.12,0.26,,0.36,9.86,0.51,2.74,8570000000.0,17.07,3.5,953000000.0,893750000.0,260000000.0,0.065,-87.7,2240000000.0,4.45,4019999999.9999995,24.88,1.6,28.55,2270000000.0,-2640000000.0,1.68,3.1934,3.8724,6440000.0,505130000.0,499630000.0,0.96,73.36,20890000.0,4.25,4.74,17280000.0
0,0,MPC,0,0,0,0,,,,,,,,,,2.51,4.87,5.05,13.16,125370000000.0,187.46,34.9,13870000000.0,9640000000.0,3140000000.0,4.64,48.6,1520000000.0,2.35,31390000000.0,71.95,1.25,51.9,9760000000.0,-494120000.0,1.67,31.22,43.97,12170000.0,650000000.0,646030000.0,0.6,78.82,24080000.0,2.33,3.72,20430000.0
0,0,CPB,0,0,0,0,,,,,,,,,,2.26,14.03,5.12,34.76,8090000000.0,26.87,-0.9,2710000000.0,1460000000.0,463000000.0,0.6,-14.4,61000000.0,0.2,8600000000.0,688.55,0.6,4.1,1350000000.0,749750000.0,0.45,50.54,48.69,3310000.0,301740000.0,168850000.0,43.9,53.65,15960000.0,7.06,8.35,12460000.0
0,0,VIAB,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,PDCO,0,0,0,0,1930000000.0,2590000000.0,40.2,12.5,3.01,0.34,1.31,0.46,12.6,1.01,2.28,2.34,3.79,5580000000.0,59.74,1.0,1190000000.0,209200000.0,56130000.0,0.6,,129570000.0,1.38,756520000.0,51.87,1.59,15.47,-166710000.0,233170000.0,1.44,16.89,19.7,1510000.0,95810000.0,84080000.0,11.91,94.2,10810000.0,8.05,17.88,9010000.0
0,0,CBS,0,0,0,0,14200000000.0,33990000000.000004,7.65,6.17,0.66,0.51,1.04,1.24,8.89,,,,,,,,5400000000.0,,,,,,,,,,,,,,40.77,39.7983,25530000.0,,,,,,,,
0,0,F,0,0,0,0,23460000000.0,145790000000.0,,6.47,,0.16,0.79,0.97,23.79,1.01,2.03,0.78,4.56,157980000000.0,39.75,-1.8,12880000000.0,11640000000.0,1600000000.0,0.4,-57.1,22300000000.0,5.62,154110000000.0,435.5,1.17,8.91,16100000000.000002,6090000000.0,1.07,5.24,7.1,100460000.0,3910000000.0,3890000000.0,0.18,55.06,146290000.0,1.74,4.13,161770000.0
0,0,SCG,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,HOT,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,DNR,0,0,0,0,,,,,,,,,,28.28,42.87,7.43,31.9,1300000000.0,2.88,-20.1,738870000.0,791180000.0,368360000.0,0.776,-7.1,0.0,0.0,2560000000.0,190.23,0.68,2.92,479730000.0,24210000.0,3.55,0.2623,0.7218,22960000.0,506320000.0,463110000.0,1.48,72.62,134880000.0,4.77,39.69,108610000.0
0,0,MRO,0,0,0,0,,,,,,,,,,17.55,16.9,2.54,7.32,5070000000.0,6.21,-24.3,3810000000.0,3460000000.0,890000000.0,1.09,-35.0,1160000000.0,1.46,5740000000.0,46.74,1.06,15.32,2900000000.0,69000000.0,2.43,5.42,8.63,47990000.0,790310000.0,797780000.0,0.33,87.78,65370000.00000001,1.52,10.71,70930000.0
0,0,WIN,0,0,0,0,,,,,,,,,,,,,,,,,2790000000.0,,,,,,,,,,,,,,,,,,,,,,,,
0,0,BRK-B,0,0,0,0,451600000000.0,513190000000.00006,46.75,100.0,,1.92,1.22,2.16,,10.6,15.53,3.23,6.96,253580000000.0,154871.36,2.5,105480000000.0,49410000000.0,26870000000.0,16408.39,-10.9,128150000000.0,78620.35,108050000000.0,26.91,1.71,243606.25,37450000000.0,28540000000.0,0.85,181.11,204.85,8890000.0,1390000000.0,1350000.0,0.18,68.84,12750000.0,1.77,1.06,17480000.0
0,0,MSI,0,0,0,0,25150000000.0,29980000000.0,28.38,19.38,1.42,3.3,,3.8,17.95,13.48,22.32,11.2,,7770000000.0,47.1,7.1,3950000000.0,2120000000.0,1050000000.0,5.99,8.1,1140000000.0,6.64,6350000000.0,,1.14,-6.44,1840000000.0,1140000000.0,0.47,140.89,157.98,1680000.0,175700000.0,170730000.0,0.43,88.33,2320000.0,1.44,1.78,3430000.0
0,0,TSLA,0,0,0,0,163770000000.0,170800000000.0,,263.16,2.48,6.23,17.85,6.56,57.22,-3.39,0.62,0.31,-10.45,24420000000.0,139.52,-7.6,4070000000.0000005,2180000000.0,-835090000.0,-4.77,-54.0,5340000000.0,29.61,14640000000.0,195.62,1.08,33.56,2210000000.0,993670000.0,0.65,789.32,604.03,16649999.999999998,185480000.0,142140000.0,20.51,57.93,16250000.0,0.94,10.99,20100000.0
0,0,ARO,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,HRL,0,0,0,0,26270000000.0,25960000000.0,28.74,29.15,5.34,2.77,4.26,2.7,19.1,10.31,12.01,8.77,16.98,9500000000.0,17.77,-0.9,1880000000.0,1310000000.0,978810000.0,1.8,-2.3,687640000.0,1.29,269710000.0,4.55,2.14,11.08,923000000.0,474130000.0,-0.05,47.72,46.01,3190000.0,538950000.0,275900000.0,47.97,46.89,26720000.0,10.18,9.55,30680000.0
0,0,FRX,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,LLL,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,VFC,0,0,0,0,23080000000.0,26920000000.0,37.8,54.05,7.28,2.26,6.87,2.57,24.77,9.12,14.06,11.11,34.62,14160000000.0,35.72,5.4,5820000000.0,2480000000.0,1530000000.0,3.22,28.0,507600000.0,1.27,3900000000.0,84.0,1.99,11.65,1200000000.0,2009999999.9999998,0.97,56.72,74.03,3300000.0,394720000.0,398230000.0,7.31,81.29,7800000.0,2.81,2.44,6070000.0
0,0,PRGO,0,0,0,0,7690000000.0,10700000000.0,52.69,14.27,,1.59,1.32,2.21,13.18,5.23,8.26,2.19,4.32,4710000000.0,34.65,5.1,1770000000.0,782300000.0,246500000.0,1.81,,401100000.0,2.95,3500000000.0,60.78,2.07,42.31,492600000.0,360120000.0,1.46,53.07,52.72,1240000.0,136310000.0,132250000.0,0.41,86.44,3170000.0,3.37,3.34,4090000.0
0,0,SWN,0,0,0,0,,,,,,,,,,31.37,22.75,7.22,40.75,3470000000.0,6.36,-33.1,998000000.0,1280000000.0,1090000000.0,1.989,,29000000.0,0.05,2430000000.0,77.51,0.72,5.81,991000000.0,-293880000.0,1.22,2.9551,2.149,24210000.0,541690000.0,536100000.0,0.6,118.29,76530000.0,4.36,31.95,79790000.0
0,0,VTR,0,0,0,0,15140000000.0,26710000000.0,19.32,,,3.86,1.42,6.8,12.73,12.8,24.62,2.45,4.51,3780000000.0,10.44,6.6,2049999999.9999998,1840000000.0,483850000.0,1.32,-16.4,148060000.0,0.4,12300000000.0,111.11,0.6,28.62,1450000000.0,1150000000.0,0.39,31.2,45.18,5640000.0,373080000.0,371360000.0,0.41,91.86,10940000.0,2.81,3.83,7040000.0
0,0,CAM,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
